Date|Time|Location|Wind Direction|Wind Speed (kts)|Weather|Temp (C)|Humidity (%)|Rain (mm)|Pressure (hPa)
13-DEC-2017|05:00|SHANNON AIRPORT|SW|14|LIGHT RAIN|7|89|0.2|999
13-DEC-2017|05:00|SHERKIN ISLAND(A)|W|17|RAIN SHOWER|9|89|0.2|1002
13-DEC-2017|05:00|VALENTIA(A)|W|13|LIGHT RAIN|9|81|Trace|1001
13-DEC-2017|06:00|ATHENRY GALWAY(A)|SW|11 Gust 24|--|8|91|0.2|995
13-DEC-2017|06:00|BALLYHAISE CAVAN(A)|W|12|RAIN SHOWER|6|91|0.1|993
13-DEC-2017|06:00|BELMULLET(A)|NW|19 Gust 35|RAIN SHOWER|7|79|0.6|993
13-DEC-2017|06:00|CASEMENT AERODROME|SW|18 Gust 28|RECENT RAIN|6|89|Trace|996
13-DEC-2017|06:00|CLAREMORRIS(A)|W|13|--|6|91|2.1|995
13-DEC-2017|06:00|CORK AIRPORT|SW|10|CLOUDY|6|99|0.0|1000
13-DEC-2017|06:00|DUBLIN AIRPORT|SW|20|RECENT RAIN|6|88|Trace|995
13-DEC-2017|06:00|DUNSANY MEATH(A)|SW|14|--|6|91|0.1|995
13-DEC-2017|06:00|FINNER DONEGAL(A)|W|19|MOD RAIN SHOWER|7|88|1.3|992
13-DEC-2017|06:00|GURTEEN TIPPERARY(A|SW|11|LIGHT RAIN|6|93|0.5|996
13-DEC-2017|06:00|JOHNSTOWN CASTLE(A)|SW|12|LIGHT DRIZZLE|7|93|0.1|999
13-DEC-2017|06:00|KNOCK AIRPORT(P)|W|12 Gust 30|LIGHT RAIN|5|99|1.1|994
13-DEC-2017|06:00|MACE HEAD GALWAY(A)|W|27 Gust 42|RAIN SHOWER|8|86|1.7|995
13-DEC-2017|06:00|MALIN HEAD(A)|W|23|RAIN SHOWER|8|83|1.3|988
13-DEC-2017|06:00|MARKREE SLIGO(A)|--|--|--|7|80|0.1|993
13-DEC-2017|06:00|MOOREPARK CORK(A)|S|05|--|7|85|0.0|999
13-DEC-2017|06:00|MT DILLON ROSCOM(A)|W|12 Gust 23|--|6|93|3.5|994
13-DEC-2017|06:00|MULLINGAR(A)|SW|09|CLOUDY|5|93|0.0|995
13-DEC-2017|06:00|NEWPORT MAYO(A)|W|14 Gust 33|--|6|88|1.1|994
13-DEC-2017|06:00|OAK PARK CARLOW(A)|S|12|CLOUDY|6|89|0.0|998
13-DEC-2017|06:00|PHOENIX PARK(A)|--|--|--|6|86|0.0|996
13-DEC-2017|06:00|ROCHES POINT(A)|SW|12|RECENT DRIZZLE|7|91|0.1|1000
13-DEC-2017|06:00|SHANNON AIRPORT|SW|17|LIGHT RAIN|8|93|1.7|997
13-DEC-2017|06:00|SHERKIN ISLAND(A)|W|20|RECENT DRIZZLE|9|89|0.1|1001
13-DEC-2017|06:00|VALENTIA(A)|W|17|RAIN SHOWER|9|90|1.4|1000
13-DEC-2017|07:00|ATHENRY GALWAY(A)|W|08 Gust 21|--|6|93|3.1|995
13-DEC-2017|07:00|BALLYHAISE CAVAN(A)|W|12 Gust 25|MOD RAIN SHOWER|6|94|1.5|992
13-DEC-2017|07:00|BELMULLET(A)|NW|24 Gust 38|RECENT RAIN|7|78|0.2|993
13-DEC-2017|07:00|CASEMENT AERODROME|SW|20|LIGHT RAIN|6|91|0.1|994
13-DEC-2017|07:00|CLAREMORRIS(A)|W|13 Gust 26|--|6|89|0.2|994
13-DEC-2017|07:00|CORK AIRPORT|SW|13|LIGHT RAIN|7|99|Trace|999
13-DEC-2017|07:00|DUBLIN AIRPORT|SW|21|LIGHT RAIN|6|87|Trace|994
13-DEC-2017|07:00|DUNSANY MEATH(A)|SW|14|--|6|91|0.0|994
13-DEC-2017|07:00|FINNER DONEGAL(A)|W|14 Gust 38|RAIN SHOWER|5|90|1.8|992
13-DEC-2017|07:00|GURTEEN TIPPERARY(A|SW|12|MOD RAIN SHOWER|7|93|0.8|995
13-DEC-2017|07:00|JOHNSTOWN CASTLE(A)|W|11|RECENT DRIZZLE|7|91|Trace|998
13-DEC-2017|07:00|KNOCK AIRPORT(P)|W|17 Gust 29|LIGHT RAIN|4|95|1.8|994
13-DEC-2017|07:00|MACE HEAD GALWAY(A)|W|25 Gust 47|RAIN SHOWER|7|88|0.3|995
13-DEC-2017|07:00|MALIN HEAD(A)|W|28 Gust 42|RAIN SHOWER|6|90|0.6|988
13-DEC-2017|07:00|MARKREE SLIGO(A)|--|--|--|6|85|1.0|992
13-DEC-2017|07:00|MOOREPARK CORK(A)|SW|05|--|7|90|0.0|998
13-DEC-2017|07:00|MT DILLON ROSCOM(A)|W|11 Gust 24|--|5|93|1.7|994
13-DEC-2017|07:00|MULLINGAR(A)|SW|10|RAIN SHOWER|5|95|0.5|994
13-DEC-2017|07:00|NEWPORT MAYO(A)|NW|23 Gust 40|--|7|78|0.5|993
13-DEC-2017|07:00|OAK PARK CARLOW(A)|S|08|CLOUDY|6|91|0.0|996
13-DEC-2017|07:00|PHOENIX PARK(A)|--|--|--|7|85|0.0|994
13-DEC-2017|07:00|ROCHES POINT(A)|SW|15|CLOUDY|8|91|0.0|999
13-DEC-2017|07:00|SHANNON AIRPORT|SW|22|RAIN/DRIZZLE|8|93|0.9|996
13-DEC-2017|07:00|SHERKIN ISLAND(A)|SW|23|RAIN SHOWER|10|89|0.4|999
13-DEC-2017|07:00|VALENTIA(A)|W|15 Gust 32|RECENT RAIN|9|90|1.4|1000
13-DEC-2017|08:00|ATHENRY GALWAY(A)|W|09 Gust 24|--|6|89|0.5|995
13-DEC-2017|08:00|BALLYHAISE CAVAN(A)|W|09|LIGHT DRIZZLE|5|95|0.9|992
13-DEC-2017|08:00|BELMULLET(A)|W|14 Gust 39|RECENT PRECIP|6|69|Trace|993
13-DEC-2017|08:00|CASEMENT AERODROME|SW|20 Gust 30|LIGHT RAIN|6|93|0.8|993
13-DEC-2017|08:00|CLAREMORRIS(A)|NW|13 Gust 26|--|5|88|0.2|994
13-DEC-2017|08:00|CORK AIRPORT|SW|15|RAIN SHOWER|7|99|0.1|998
13-DEC-2017|08:00|DUBLIN AIRPORT|SW|17 Gust 30|LIGHT RAIN|6|93|0.1|993
13-DEC-2017|08:00|DUNSANY MEATH(A)|SW|12|--|6|95|1.1|993
13-DEC-2017|08:00|FINNER DONEGAL(A)|W|20 Gust 51|RECENT RAIN|5|83|1.4|991
13-DEC-2017|08:00|GURTEEN TIPPERARY(A|W|11 Gust 26|LIGHT RAIN|6|91|2.5|995
13-DEC-2017|08:00|JOHNSTOWN CASTLE(A)|SW|13|RECENT DRIZZLE|8|89|Trace|997
13-DEC-2017|08:00|KNOCK AIRPORT(P)|W|11 Gust 24|LIGHT RAIN|4|93|0.3|994
13-DEC-2017|08:00|MACE HEAD GALWAY(A)|W|34 Gust 43|RECENT DRIZZLE|8|72|Trace|995
13-DEC-2017|08:00|MALIN HEAD(A)|W|23 Gust 35|RAIN SHOWER|6|86|0.2|988
13-DEC-2017|08:00|MARKREE SLIGO(A)|--|--|--|5|83|0.4|992
13-DEC-2017|08:00|MOOREPARK CORK(A)|SW|09|--|8|87|0.2|997
13-DEC-2017|08:00|MT DILLON ROSCOM(A)|W|09|--|6|92|0.2|993
13-DEC-2017|08:00|MULLINGAR(A)|SW|06 Gust 22|MOD. DRIZZLE|5|95|2.2|994
13-DEC-2017|08:00|NEWPORT MAYO(A)|W|19 Gust 51|--|6|78|1.0|994
13-DEC-2017|08:00|OAK PARK CARLOW(A)|SW|11|RECENT RAIN|6|89|Trace|995
13-DEC-2017|08:00|PHOENIX PARK(A)|--|--|--|6|92|0.9|994
13-DEC-2017|08:00|ROCHES POINT(A)|W|18|CLOUDY|8|90|0.0|998
13-DEC-2017|08:00|SHANNON AIRPORT|W|14|LIGHT RAIN|7|93|0.6|997
13-DEC-2017|08:00|SHERKIN ISLAND(A)|W|24 Gust 37|RECENT RAIN|9|87|0.6|1000
13-DEC-2017|08:00|VALENTIA(A)|W|23 Gust 34|RECENT RAIN|8|79|0.8|1000
13-DEC-2017|09:00|ATHENRY GALWAY(A)|W|12|--|5|82|0.1|995
13-DEC-2017|09:00|BALLYHAISE CAVAN(A)|W|08|RAIN SHOWER|5|93|Trace|992
13-DEC-2017|09:00|BELMULLET(A)|W|22 Gust 34|SHOWERY PRECIP|5|70|0.8|993
13-DEC-2017|09:00|CASEMENT AERODROME|SW|20|LIGHT RAIN|6|93|2.1|994
13-DEC-2017|09:00|CLAREMORRIS(A)|W|13 Gust 39|--|4|89|0.5|994
13-DEC-2017|09:00|CORK AIRPORT|W|16|RECENT SHOWER|7|88|0.2|998
13-DEC-2017|09:00|DUBLIN AIRPORT|W|19 Gust 32|LIGHT RAIN|6|91|1.8|993
13-DEC-2017|09:00|DUNSANY MEATH(A)|W|11 Gust 26|--|6|93|0.5|993
13-DEC-2017|09:00|FINNER DONEGAL(A)|W|27 Gust 40|CLOUDY|6|69|0.7|990
13-DEC-2017|09:00|GURTEEN TIPPERARY(A|W|10 Gust 35|RAIN SHOWER|5|89|0.6|995
13-DEC-2017|09:00|JOHNSTOWN CASTLE(A)|W|16 Gust 26|CLOUDY|8|88|0.0|996
13-DEC-2017|09:00|KNOCK AIRPORT(P)|W|09 Gust 33|RECENT SHOWER|3|93|0.4|993
13-DEC-2017|09:00|MACE HEAD GALWAY(A)|W|31 Gust 52|FAIR|7|67|0.0|995
13-DEC-2017|09:00|MALIN HEAD(A)|W|19 Gust 44|RAIN SHOWER|5|84|0.4|988
13-DEC-2017|09:00|MARKREE SLIGO(A)|--|--|--|4|80|0.2|992
13-DEC-2017|09:00|MOOREPARK CORK(A)|W|11 Gust 21|--|7|84|0.5|998
13-DEC-2017|09:00|MT DILLON ROSCOM(A)|W|11|--|5|88|0.2|993
13-DEC-2017|09:00|MULLINGAR(A)|W|07|RECENT RAIN|5|89|0.2|993
13-DEC-2017|09:00|NEWPORT MAYO(A)|W|19 Gust 43|--|5|80|0.3|993
13-DEC-2017|09:00|OAK PARK CARLOW(A)|W|15 Gust 27|RAIN SHOWER|7|89|1.0|995
13-DEC-2017|09:00|PHOENIX PARK(A)|--|--|--|6|93|1.6|993
13-DEC-2017|09:00|ROCHES POINT(A)|W|20|RECENT DRIZZLE|8|84|0.2|998
13-DEC-2017|09:00|SHANNON AIRPORT|W|17 Gust 37|RECENT SHOWER|6|89|0.6|997
13-DEC-2017|09:00|SHERKIN ISLAND(A)|NW|26 Gust 37|RECENT DRIZZLE|9|79|Trace|1000
13-DEC-2017|09:00|VALENTIA(A)|NW|25 Gust 39|RECENT RAIN|9|59|0.4|1000
13-DEC-2017|10:00|ATHENRY GALWAY(A)|W|10 Gust 30|--|5|78|0.0|995
13-DEC-2017|10:00|BALLYHAISE CAVAN(A)|W|07|RAIN SHOWER|4|92|0.2|992
13-DEC-2017|10:00|BELMULLET(A)|NW|27 Gust 43|HVY RAIN SHOWER|3|88|0.8|993
13-DEC-2017|10:00|CASEMENT AERODROME|SW|15|LIGHT RAIN|6|89|0.2|993
13-DEC-2017|10:00|CLAREMORRIS(A)|SW|09 Gust 39|--|3|91|0.8|994
13-DEC-2017|10:00|CORK AIRPORT|W|17|RECENT SHOWER|6|92|0.2|998
13-DEC-2017|10:00|DUBLIN AIRPORT|W|18|RECENT RAIN|6|86|0.1|993
13-DEC-2017|10:00|DUNSANY MEATH(A)|W|13|--|5|89|0.1|993
13-DEC-2017|10:00|FINNER DONEGAL(A)|W|25 Gust 41|CLOUDY|5|71|0.0|991
13-DEC-2017|10:00|GURTEEN TIPPERARY(A|W|11 Gust 23|RECENT DRIZZLE|5|84|0.2|995
13-DEC-2017|10:00|JOHNSTOWN CASTLE(A)|W|13 Gust 27|RAIN SHOWER|8|90|0.1|996
13-DEC-2017|10:00|KNOCK AIRPORT(P)|W|12 Gust 40|RECENT SNOW|2|92|0.5|993
13-DEC-2017|10:00|MACE HEAD GALWAY(A)|W|32 Gust 55|MOD RAIN SHOWER|6|78|0.3|994
13-DEC-2017|10:00|MALIN HEAD(A)|W|22 Gust 41|CLOUDY|5|81|0.0|987
13-DEC-2017|10:00|MARKREE SLIGO(A)|--|--|--|4|85|0.2|993
13-DEC-2017|10:00|MOOREPARK CORK(A)|W|13 Gust 35|--|7|83|0.3|998
13-DEC-2017|10:00|MT DILLON ROSCOM(A)|W|13 Gust 27|--|5|85|0.0|994
13-DEC-2017|10:00|MULLINGAR(A)|W|08|RAIN SHOWER|4|86|0.1|993
13-DEC-2017|10:00|NEWPORT MAYO(A)|NW|28 Gust 41|--|4|80|0.1|993
13-DEC-2017|10:00|OAK PARK CARLOW(A)|W|14 Gust 25|RAIN SHOWER|6|85|0.4|995
13-DEC-2017|10:00|PHOENIX PARK(A)|--|--|--|6|89|0.1|993
13-DEC-2017|10:00|ROCHES POINT(A)|W|16 Gust 32|RECENT DRIZZLE|7|88|0.1|998
13-DEC-2017|10:00|SHANNON AIRPORT|W|18 Gust 32|RAIN SHOWER|6|82|0.2|997
13-DEC-2017|10:00|SHERKIN ISLAND(A)|W|23 Gust 35|CLOUDY|9|65|0.0|1000
13-DEC-2017|10:00|VALENTIA(A)|W|18 Gust 41|RECENT RAIN|8|70|Trace|1000
13-DEC-2017|11:00|ATHENRY GALWAY(A)|W|16 Gust 26|--|5|75|0.1|995
13-DEC-2017|11:00|BALLYHAISE CAVAN(A)|W|09|MOD RAIN SHOWER|3|93|0.3|992
13-DEC-2017|11:00|BELMULLET(A)|W|15 Gust 36|RECENT RAIN|6|74|0.2|992
13-DEC-2017|11:00|CASEMENT AERODROME|W|20|RECENT RAIN|5|87|Trace|993
13-DEC-2017|11:00|CLAREMORRIS(A)|W|10 Gust 30|--|4|80|0.1|994
13-DEC-2017|11:00|CORK AIRPORT|W|16 Gust 34|FAIR|7|76|0.0|998
13-DEC-2017|11:00|DUBLIN AIRPORT|W|21 Gust 32|FAIR|5|81|0.0|993
13-DEC-2017|11:00|DUNSANY MEATH(A)|W|16|--|5|83|0.0|993
13-DEC-2017|11:00|FINNER DONEGAL(A)|W|27 Gust 41|RECENT RAIN|5|70|1.3|991
13-DEC-2017|11:00|GURTEEN TIPPERARY(A|W|17 Gust 31|RAIN SHOWER|5|77|Trace|996
13-DEC-2017|11:00|JOHNSTOWN CASTLE(A)|W|18 Gust 30|RECENT DRIZZLE|7|78|0.2|995
13-DEC-2017|11:00|KNOCK AIRPORT(P)|W|17 Gust 38|RAIN SHOWER|3|81|0.3|994
13-DEC-2017|11:00|MACE HEAD GALWAY(A)|W|32 Gust 45|RAIN SHOWER|8|71|0.3|994
13-DEC-2017|11:00|MALIN HEAD(A)|W|25 Gust 42|RAIN SHOWER|4|81|0.2|987
13-DEC-2017|11:00|MARKREE SLIGO(A)|--|--|--|4|83|0.4|993
13-DEC-2017|11:00|MOOREPARK CORK(A)|W|11|--|7|73|0.0|998
13-DEC-2017|11:00|MT DILLON ROSCOM(A)|SW|11 Gust 28|--|4|84|0.0|994
13-DEC-2017|11:00|MULLINGAR(A)|W|06 Gust 28|RECENT RAIN|4|85|0.2|994
13-DEC-2017|11:00|NEWPORT MAYO(A)|NW|18 Gust 38|--|4|84|1.0|993
13-DEC-2017|11:00|OAK PARK CARLOW(A)|W|15 Gust 29|RECENT DRIZZLE|6|80|Trace|995
13-DEC-2017|11:00|PHOENIX PARK(A)|--|--|--|6|82|0.1|993
13-DEC-2017|11:00|ROCHES POINT(A)|W|19|FAIR|8|76|0.0|998
13-DEC-2017|11:00|SHANNON AIRPORT|W|14 Gust 38|RECENT SHOWER|6|76|0.3|997
13-DEC-2017|11:00|SHERKIN ISLAND(A)|W|21 Gust 37|RAIN SHOWER|8|76|0.2|1000
13-DEC-2017|11:00|VALENTIA(A)|W|22 Gust 34|FAIR|8|64|0.0|1000
13-DEC-2017|12:00|ATHENRY GALWAY(A)|W|18 Gust 33|--|5|78|0.1|994
13-DEC-2017|12:00|BALLYHAISE CAVAN(A)|W|08|RAIN SHOWER|3|92|0.5|991
13-DEC-2017|12:00|BELMULLET(A)|W|18 Gust 33|LIGHT RAIN|7|76|0.1|991
13-DEC-2017|12:00|CASEMENT AERODROME|W|17 Gust 29|RECENT RAIN|4|83|Trace|993
13-DEC-2017|12:00|CLAREMORRIS(A)|W|12 Gust 24|--|3|89|2.0|994
13-DEC-2017|12:00|CORK AIRPORT|W|15 Gust 29|FINE|7|74|0.0|998
13-DEC-2017|12:00|DUBLIN AIRPORT|W|20 Gust 34|FAIR|5|77|0.0|993
13-DEC-2017|12:00|DUNSANY MEATH(A)|W|16 Gust 29|--|5|80|0.0|993
13-DEC-2017|12:00|FINNER DONEGAL(A)|W|24 Gust 37|RECENT RAIN|6|73|0.5|989
13-DEC-2017|12:00|GURTEEN TIPPERARY(A|W|13 Gust 34|RECENT RAIN|4|81|0.1|995
13-DEC-2017|12:00|JOHNSTOWN CASTLE(A)|W|12 Gust 30|RAIN SHOWER|7|83|Trace|996
13-DEC-2017|12:00|KNOCK AIRPORT(P)|W|10 Gust 31|RECENT SNOW|2|94|0.3|993
13-DEC-2017|12:00|MACE HEAD GALWAY(A)|W|25 Gust 46|CLOUDY|7|75|0.0|994
13-DEC-2017|12:00|MALIN HEAD(A)|W|24 Gust 37|RECENT RAIN|4|80|0.3|987
13-DEC-2017|12:00|MARKREE SLIGO(A)|--|--|--|4|78|0.5|991
13-DEC-2017|12:00|MOOREPARK CORK(A)|W|10 Gust 33|--|7|76|0.2|997
13-DEC-2017|12:00|MT DILLON ROSCOM(A)|W|14|--|4|88|0.3|993
13-DEC-2017|12:00|MULLINGAR(A)|SW|09|FAIR|4|82|0.0|993
13-DEC-2017|12:00|NEWPORT MAYO(A)|W|11 Gust 29|--|5|80|0.1|992
13-DEC-2017|12:00|OAK PARK CARLOW(A)|W|19 Gust 33|FAIR|6|71|0.0|995
13-DEC-2017|12:00|PHOENIX PARK(A)|--|--|--|5|76|0.0|993
13-DEC-2017|12:00|ROCHES POINT(A)|W|15 Gust 33|FAIR|7|71|0.0|998
13-DEC-2017|12:00|SHANNON AIRPORT|W|17 Gust 27|RECENT SHOWER|7|68|Trace|996
13-DEC-2017|12:00|SHERKIN ISLAND(A)|W|26 Gust 34|FAIR|9|62|0.0|1000
13-DEC-2017|12:00|VALENTIA(A)|W|25 Gust 34|FAIR|9|61|0.0|999
13-DEC-2017|13:00|ATHENRY GALWAY(A)|W|06 Gust 21|--|4|85|0.0|993
13-DEC-2017|13:00|BALLYHAISE CAVAN(A)|W|08|RECENT RAIN|4|84|0.1|990
13-DEC-2017|13:00|BELMULLET(A)|W|18 Gust 33|MOD RAIN SHOWER|3|87|3.9|990
13-DEC-2017|13:00|CASEMENT AERODROME|W|20|FAIR|5|82|0.0|992
13-DEC-2017|13:00|CLAREMORRIS(A)|W|14 Gust 30|--|2|94|1.2|992
13-DEC-2017|13:00|CORK AIRPORT|W|12 Gust 28|RECENT SHOWER|6|74|Trace|997
13-DEC-2017|13:00|DUBLIN AIRPORT|W|21 Gust 32|RECENT SHOWER|5|75|0.1|992
13-DEC-2017|13:00|DUNSANY MEATH(A)|W|14|--|5|82|0.0|992
13-DEC-2017|13:00|FINNER DONEGAL(A)|W|11 Gust 35|RAIN SHOWER|3|90|3.0|989
13-DEC-2017|13:00|GURTEEN TIPPERARY(A|W|08 Gust 25|RECENT RAIN|5|85|0.2|993
13-DEC-2017|13:00|JOHNSTOWN CASTLE(A)|W|12 Gust 33|RECENT RAIN|6|74|0.1|995
13-DEC-2017|13:00|KNOCK AIRPORT(P)|W|16|CLOUDY|3|82|0.0|991
13-DEC-2017|13:00|MACE HEAD GALWAY(A)|NW|28 Gust 44|RAIN SHOWER|3|87|0.7|993
13-DEC-2017|13:00|MALIN HEAD(A)|W|13 Gust 35|RECENT RAIN|5|83|0.8|985
13-DEC-2017|13:00|MARKREE SLIGO(A)|--|--|--|4|82|0.0|990
13-DEC-2017|13:00|MOOREPARK CORK(A)|W|13|--|8|68|0.0|996
13-DEC-2017|13:00|MT DILLON ROSCOM(A)|SW|08|--|3|92|0.0|991
13-DEC-2017|13:00|MULLINGAR(A)|W|06|RAIN SHOWER|4|85|Trace|992
13-DEC-2017|13:00|NEWPORT MAYO(A)|W|17 Gust 30|--|3|90|0.9|991
13-DEC-2017|13:00|OAK PARK CARLOW(A)|W|16 Gust 32|FAIR|6|74|0.0|994
13-DEC-2017|13:00|PHOENIX PARK(A)|--|--|--|5|75|0.0|992
13-DEC-2017|13:00|ROCHES POINT(A)|W|16 Gust 29|FAIR|8|68|0.0|997
13-DEC-2017|13:00|SHANNON AIRPORT|SW|13 Gust 27|CLOUDY|7|70|0.0|994
13-DEC-2017|13:00|SHERKIN ISLAND(A)|W|27 Gust 40|FAIR|9|63|0.0|998
13-DEC-2017|13:00|VALENTIA(A)|W|29 Gust 40|LIGHT RAIN|7|79|0.4|998
13-DEC-2017|14:00|ATHENRY GALWAY(A)|W|14 Gust 29|--|3|91|1.6|992
13-DEC-2017|14:00|BALLYHAISE CAVAN(A)|W|05|FAIR|3|88|0.0|989
13-DEC-2017|14:00|BELMULLET(A)|W|18 Gust 36|RAIN SHOWER|4|80|1.1|989
13-DEC-2017|14:00|CASEMENT AERODROME|W|17|CLOUDY|5|78|0.0|991
13-DEC-2017|14:00|CLAREMORRIS(A)|W|08|--|1|96|2.2|991
13-DEC-2017|14:00|CORK AIRPORT|W|16 Gust 35|RAIN SHOWER|7|73|Trace|995
13-DEC-2017|14:00|DUBLIN AIRPORT|W|15 Gust 30|CLOUDY|5|75|0.0|991
13-DEC-2017|14:00|DUNSANY MEATH(A)|W|14|--|5|80|0.1|991
13-DEC-2017|14:00|FINNER DONEGAL(A)|SW|12|RECENT DRIZZLE|3|87|1.3|988
13-DEC-2017|14:00|GURTEEN TIPPERARY(A|SW|13 Gust 30|MODERATE RAIN|4|93|0.9|992
13-DEC-2017|14:00|JOHNSTOWN CASTLE(A)|W|12 Gust 24|FAIR|7|70|0.0|994
13-DEC-2017|14:00|KNOCK AIRPORT(P)|W|12 Gust 30|SLEET SHOWER|1|96|0.1|990
13-DEC-2017|14:00|MACE HEAD GALWAY(A)|NW|32 Gust 40|RAIN SHOWER|4|91|1.7|991
13-DEC-2017|14:00|MALIN HEAD(A)|W|19 Gust 31|- n/a -|5|72|0.0|985
13-DEC-2017|14:00|MARKREE SLIGO(A)|--|--|--|2|88|2.4|989
13-DEC-2017|14:00|MOOREPARK CORK(A)|SW|12 Gust 29|--|7|69|0.0|995
13-DEC-2017|14:00|MT DILLON ROSCOM(A)|W|13 Gust 27|--|2|94|1.4|991
13-DEC-2017|14:00|MULLINGAR(A)|W|07|LIGHT DRIZZLE|4|83|Trace|991
13-DEC-2017|14:00|NEWPORT MAYO(A)|W|12 Gust 27|--|3|82|1.2|990
13-DEC-2017|14:00|OAK PARK CARLOW(A)|W|13 Gust 29|MOD RAIN SHOWER|4|87|0.6|993
13-DEC-2017|14:00|PHOENIX PARK(A)|--|--|--|5|71|0.0|991
13-DEC-2017|14:00|ROCHES POINT(A)|W|21|CLOUDY|8|65|0.0|996
13-DEC-2017|14:00|SHANNON AIRPORT|SW|29 Gust 45|RAIN SHOWER|5|89|3.7|993
13-DEC-2017|14:00|SHERKIN ISLAND(A)|W|33 Gust 56|RAIN SHOWER|7|85|0.6|997
13-DEC-2017|14:00|VALENTIA(A)|NW|30 Gust 46|RAIN SHOWER|6|84|1.4|997
13-DEC-2017|15:00|ATHENRY GALWAY(A)|W|09 Gust 21|--|2|92|0.6|992
13-DEC-2017|15:00|BALLYHAISE CAVAN(A)|W|09|MODERATE RAIN|2|94|0.7|989
13-DEC-2017|15:00|BELMULLET(A)|NW|23 Gust 34|SHOWERY PRECIP|5|76|0.3|989
13-DEC-2017|15:00|CASEMENT AERODROME|W|17 Gust 28|RAIN SHOWER|4|85|0.1|991
13-DEC-2017|15:00|CLAREMORRIS(A)|W|14 Gust 24|--|2|94|1.0|991
13-DEC-2017|15:00|CORK AIRPORT|W|21 Gust 36|RECENT SHOWER|4|91|1.8|995
13-DEC-2017|15:00|DUBLIN AIRPORT|W|19|LIGHT RAIN|4|78|Trace|990
13-DEC-2017|15:00|DUNSANY MEATH(A)|W|13 Gust 24|--|4|82|0.0|990
13-DEC-2017|15:00|FINNER DONEGAL(A)|W|16 Gust 38|RECENT RAIN|4|85|0.4|987
13-DEC-2017|15:00|GURTEEN TIPPERARY(A|W|09 Gust 21|RAIN SHOWER|3|97|2.8|992
13-DEC-2017|15:00|JOHNSTOWN CASTLE(A)|SW|09|FAIR|6|75|0.0|993
13-DEC-2017|15:00|KNOCK AIRPORT(P)|W|19|MOD/HEAVY SNOW|1|98|1.0|990
13-DEC-2017|15:00|MACE HEAD GALWAY(A)|NW|29 Gust 39|RECENT RAIN|5|84|0.2|991
13-DEC-2017|15:00|MALIN HEAD(A)|W|21|CLOUDY|5|73|0.0|984
13-DEC-2017|15:00|MARKREE SLIGO(A)|--|--|--|2|85|0.0|989
13-DEC-2017|15:00|MOOREPARK CORK(A)|W|13 Gust 30|--|4|89|2.8|994
13-DEC-2017|15:00|MT DILLON ROSCOM(A)|SW|09 Gust 22|--|2|95|0.9|990
13-DEC-2017|15:00|MULLINGAR(A)|W|07 Gust 21|LIGHT RAIN|2|92|0.8|990
13-DEC-2017|15:00|NEWPORT MAYO(A)|W|16 Gust 34|--|4|80|0.6|989
13-DEC-2017|15:00|OAK PARK CARLOW(A)|W|09 Gust 27|LIGHT SLEET|2|92|1.9|992
13-DEC-2017|15:00|PHOENIX PARK(A)|--|--|--|4|81|0.0|991
13-DEC-2017|15:00|ROCHES POINT(A)|W|22 Gust 35|RAIN SHOWER|5|88|1.5|995
13-DEC-2017|15:00|SHANNON AIRPORT|W|25 Gust 45|RAIN SHOWER|5|90|1.7|994
13-DEC-2017|15:00|SHERKIN ISLAND(A)|NW|33 Gust 56|RAIN SHOWER|7|82|0.8|997
13-DEC-2017|15:00|VALENTIA(A)|NW|28 Gust 55|RAIN SHOWER|7|74|0.4|997
13-DEC-2017|16:00|ATHENRY GALWAY(A)|W|07 Gust 24|--|2|90|0.0|992
13-DEC-2017|16:00|BALLYHAISE CAVAN(A)|W|06|RECENT DRIZZLE|2|94|Trace|989
13-DEC-2017|16:00|BELMULLET(A)|W|19 Gust 40|RAIN SHOWER|4|80|0.9|990
13-DEC-2017|16:00|CASEMENT AERODROME|SW|15|LIGHT SLEET|2|93|1.6|990
13-DEC-2017|16:00|CLAREMORRIS(A)|W|03|--|1|95|0.6|991
13-DEC-2017|16:00|CORK AIRPORT|W|22 Gust 37|RECENT SHOWER|3|84|0.7|996
13-DEC-2017|16:00|DUBLIN AIRPORT|W|20|LIGHT RAIN|2|93|0.9|990
13-DEC-2017|16:00|DUNSANY MEATH(A)|W|11|--|2|95|1.4|990
13-DEC-2017|16:00|FINNER DONEGAL(A)|SW|12 Gust 36|RECENT RAIN|2|94|0.7|987
13-DEC-2017|16:00|GURTEEN TIPPERARY(A|SW|11 Gust 23|RECENT RAIN|2|95|0.5|992
13-DEC-2017|16:00|JOHNSTOWN CASTLE(A)|W|18 Gust 34|MODERATE RAIN|4|89|0.9|992
13-DEC-2017|16:00|KNOCK AIRPORT(P)|W|14 Gust 29|RECENT SNOW|1|92|0.8|990
13-DEC-2017|16:00|MACE HEAD GALWAY(A)|W|32 Gust 56|FAIR|5|83|0.0|992
13-DEC-2017|16:00|MALIN HEAD(A)|W|13 Gust 27|RAIN SHOWER|3|87|0.3|985
13-DEC-2017|16:00|MARKREE SLIGO(A)|--|--|--|2|90|0.4|989
13-DEC-2017|16:00|MOOREPARK CORK(A)|W|12 Gust 36|--|3|87|0.8|995
13-DEC-2017|16:00|MT DILLON ROSCOM(A)|W|10 Gust 22|--|2|94|0.0|990
